CustomerID,total_orders,total_revenue,last_purchase_date,recency,avg_order_value,R_score,F_score,M_score,RFM_score,segment,is_inactive,priority
12668,4,3807.1499999999996,2011-11-28 10:56:00,11,951.7874999999999,4,3,4,434,Loyal Customers,0,Low Priority
12669,3,2744.0299999999997,2011-07-12 09:54:00,150,914.6766666666666,1,3,4,134,Loyal Customers,1,Re-engage High Value
12670,5,2996.0499999999997,2011-11-29 15:23:00,9,599.2099999999999,4,3,4,434,Loyal Customers,0,Low Priority
12672,1,225.89999999999998,2011-01-14 09:20:00,329,225.89999999999998,1,1,1,111,At Risk,1,Urgent Recovery
12673,2,610.52,2011-12-04 13:55:00,4,305.26,4,2,2,422,Others,0,Low Priority
12674,4,1970.6,2011-11-01 12:12:00,38,492.65,3,3,4,334,Loyal Customers,0,Low Priority
12676,6,1331.39,2011-11-15 12:25:00,24,221.89833333333334,3,4,3,343,Loyal Customers,0,Low Priority
12678,12,17628.46,2011-10-28 13:04:00,41,1469.0383333333332,3,4,4,344,Loyal Customers,0,Low Priority
12679,4,1113.02,2011-10-12 12:30:00,58,278.255,2,3,3,233,Loyal Customers,0,Low Priority
12680,4,862.81,2011-12-09 12:50:00,0,215.7025,4,3,3,433,Loyal Customers,0,Low Priority
12681,22,13787.539999999999,2011-11-25 11:33:00,14,626.7063636363636,4,4,4,444,Champions,0,Protect
12682,31,12288.22,2011-12-06 10:00:00,3,396.3941935483871,4,4,4,444,Champions,0,Protect
12683,15,8476.57,2011-12-05 16:31:00,3,565.1046666666666,4,4,4,444,Champions,0,Protect
12684,7,2283.63,2011-12-02 09:53:00,7,326.23285714285714,4,4,4,444,Champions,0,Protect
12685,6,2863.08,2011-11-11 13:46:00,27,477.18,3,4,4,344,Loyal Customers,0,Low Priority
12686,1,89.14,2010-12-03 09:51:00,371,89.14,1,1,1,111,At Risk,1,Urgent Recovery
12688,1,4873.8099999999995,2011-08-18 08:49:00,113,4873.8099999999995,2,1,4,214,At Risk,1,Urgent Recovery
12689,2,1247.61,2011-11-14 08:31:00,25,623.805,3,2,3,323,Others,0,Low Priority
12690,1,389.01,2011-05-18 09:09:00,205,389.01,1,1,2,112,At Risk,1,Urgent Recovery
12691,6,1035.8,2011-11-11 16:49:00,27,172.63333333333333,3,4,3,343,Loyal Customers,0,Low Priority
12693,4,855.9100000000001,2011-08-04 17:51:00,126,213.97750000000002,2,3,3,233,Loyal Customers,1,Re-engage High Value
12694,2,869.6700000000001,2011-09-30 13:06:00,69,434.83500000000004,2,2,3,223,At Risk,0,Monitor
12695,4,582.1,2011-12-02 13:22:00,6,145.525,4,3,2,432,Loyal Customers,0,Low Priority
12697,3,957.5899999999999,2011-11-11 08:47:00,28,319.19666666666666,3,3,3,333,Loyal Customers,0,Low Priority
12700,4,4939.99,2011-12-02 10:47:00,7,1234.9975,4,3,4,434,Loyal Customers,0,Low Priority
12701,2,797.71,2011-09-21 10:47:00,79,398.855,2,2,3,223,At Risk,0,Monitor
12702,1,219.0,2011-11-20 10:36:00,19,219.0,3,1,1,311,Others,0,Low Priority
12703,1,283.55,2011-09-29 17:52:00,70,283.55,2,1,1,211,At Risk,0,Monitor
12704,8,2340.84,2011-12-02 13:15:00,6,292.605,4,4,4,444,Champions,0,Protect
12705,9,6868.29,2011-11-24 13:17:00,14,763.1433333333333,4,4,4,444,Champions,0,Protect
12707,1,603.42,2011-02-21 08:38:00,291,603.42,1,1,2,112,At Risk,1,Urgent Recovery
12708,10,2712.91,2011-11-10 09:52:00,29,271.291,3,4,4,344,Loyal Customers,0,Low Priority
12709,15,9736.52,2011-11-24 15:38:00,14,649.1013333333334,4,4,4,444,Champions,0,Protect
12710,3,1149.02,2011-09-04 12:00:00,96,383.00666666666666,2,3,3,233,Loyal Customers,1,Re-engage High Value
12712,13,4396.13,2011-11-11 08:19:00,28,338.1638461538462,3,4,4,344,Loyal Customers,0,Low Priority
12713,1,848.55,2011-12-09 12:16:00,0,848.55,4,1,3,413,Others,0,Low Priority
12714,5,4708.86,2011-11-30 15:43:00,8,941.7719999999999,4,3,4,434,Loyal Customers,0,Low Priority
12715,1,353.86,2011-08-25 15:22:00,105,353.86,2,1,2,212,At Risk,1,Urgent Recovery
12716,2,1053.49,2011-12-06 08:55:00,3,526.745,4,2,3,423,Others,0,Low Priority
12717,2,1030.98,2011-07-11 14:47:00,150,515.49,1,2,3,123,At Risk,1,Urgent Recovery
12718,1,238.25,2011-09-29 16:38:00,70,238.25,2,1,1,211,At Risk,0,Monitor
12719,2,644.95,2011-12-04 13:45:00,4,322.475,4,2,2,422,Others,0,Low Priority
12720,25,5781.73,2011-12-07 08:03:00,2,231.26919999999998,4,4,4,444,Champions,0,Protect
12721,6,2656.13,2011-11-08 12:13:00,31,442.68833333333333,3,4,4,344,Loyal Customers,0,Low Priority
12722,4,997.63,2011-09-15 14:50:00,84,249.4075,2,3,3,233,Loyal Customers,0,Low Priority
12723,5,725.0699999999999,2011-12-06 10:19:00,3,145.01399999999998,4,3,3,433,Loyal Customers,0,Low Priority
12724,4,1031.41,2011-12-04 16:02:00,4,257.8525,4,3,3,433,Loyal Customers,0,Low Priority
12725,1,427.8,2010-12-03 15:45:00,370,427.8,1,1,2,112,At Risk,1,Urgent Recovery
12726,7,2609.1,2011-11-11 13:35:00,27,372.7285714285714,3,4,4,344,Loyal Customers,0,Low Priority
12727,7,3980.7,2011-11-29 11:46:00,10,568.6714285714286,4,4,4,444,Champions,0,Protect
12728,4,836.3299999999999,2011-09-29 15:31:00,70,209.08249999999998,2,3,3,233,Loyal Customers,0,Low Priority
12729,1,453.01,2011-08-18 11:40:00,113,453.01,2,1,2,212,At Risk,1,Urgent Recovery
12731,12,18895.91,2011-11-16 11:59:00,23,1574.6591666666666,3,4,4,344,Loyal Customers,0,Low Priority
12732,1,236.26000000000002,2011-06-13 11:33:00,179,236.26000000000002,1,1,1,111,At Risk,1,Urgent Recovery
12733,1,383.95,2011-04-19 16:19:00,233,383.95,1,1,2,112,At Risk,1,Urgent Recovery
12734,1,110.39999999999999,2010-12-22 12:47:00,352,110.39999999999999,1,1,1,111,At Risk,1,Urgent Recovery
12735,2,779.5699999999999,2011-01-28 13:37:00,314,389.78499999999997,1,2,3,123,At Risk,1,Urgent Recovery
12736,1,234.0,2011-01-11 07:57:00,332,234.0,1,1,1,111,At Risk,1,Urgent Recovery
12738,1,155.35,2010-12-02 18:27:00,371,155.35,1,1,1,111,At Risk,1,Urgent Recovery
12739,2,1013.04,2011-09-22 13:00:00,77,506.52,2,2,3,223,At Risk,0,Monitor
12740,1,427.6,2011-10-07 10:44:00,63,427.6,2,1,2,212,At Risk,0,Monitor
12743,2,546.4300000000001,2011-07-28 16:21:00,133,273.21500000000003,2,2,2,222,At Risk,1,Urgent Recovery
12744,7,21279.29,2011-10-19 11:18:00,51,3039.8985714285714,2,4,4,244,Loyal Customers,0,Low Priority
12747,11,4196.01,2011-12-07 14:34:00,1,381.4554545454546,4,4,4,444,Champions,0,Protect
12748,209,33719.73,2011-12-09 12:20:00,0,161.3384210526316,4,4,4,444,Champions,0,Protect
12749,5,4090.88,2011-12-06 09:56:00,3,818.176,4,3,4,434,Loyal Customers,0,Low Priority
12750,1,275.88,2011-08-03 09:13:00,128,275.88,2,1,1,211,At Risk,1,Urgent Recovery
12752,1,4366.78,2011-09-19 13:32:00,80,4366.78,2,1,4,214,At Risk,0,Monitor
12753,6,21429.39,2011-11-17 10:52:00,22,3571.565,3,4,4,344,Loyal Customers,0,Low Priority
12754,3,3010.74,2011-04-18 09:00:00,235,1003.5799999999999,1,3,4,134,Loyal Customers,1,Re-engage High Value
12755,2,3811.95,2011-03-04 12:42:00,280,1905.975,1,2,4,124,At Risk,1,Urgent Recovery
12756,1,112.07999999999998,2011-09-14 09:31:00,86,112.07999999999998,2,1,1,211,At Risk,0,Monitor
12757,13,7857.1,2011-11-24 12:30:00,15,604.3923076923077,4,4,4,444,Champions,0,Protect
12758,2,2791.59,2011-08-15 10:22:00,116,1395.795,2,2,4,224,At Risk,1,Urgent Recovery
12759,3,1531.44,2011-10-18 14:49:00,51,510.48,2,3,3,233,Loyal Customers,0,Low Priority
12762,2,1898.52,2011-12-02 10:23:00,7,949.26,4,2,4,424,Others,0,Low Priority
12763,2,494.08,2011-07-24 14:12:00,137,247.04,2,2,2,222,At Risk,1,Urgent Recovery
12764,1,1693.88,2011-01-27 10:19:00,316,1693.88,1,1,4,114,At Risk,1,Urgent Recovery
12766,7,6989.63,2011-12-06 08:46:00,3,998.5185714285715,4,4,4,444,Champions,0,Protect
12769,1,1143.6,2011-04-15 10:25:00,238,1143.6,1,1,3,113,At Risk,1,Urgent Recovery
12770,1,1351.45,2011-05-13 09:33:00,210,1351.45,1,1,3,113,At Risk,1,Urgent Recovery
12772,1,892.47,2011-10-11 09:19:00,59,892.47,2,1,3,213,At Risk,0,Monitor
12775,5,1386.04,2011-11-22 16:33:00,16,277.20799999999997,4,3,3,433,Loyal Customers,0,Low Priority
12778,6,822.23,2011-11-20 11:30:00,19,137.03833333333333,3,4,3,343,Loyal Customers,0,Low Priority
12779,8,3981.3599999999997,2011-11-02 11:43:00,37,497.66999999999996,3,4,4,344,Loyal Customers,0,Low Priority
12781,2,826.74,2011-10-07 10:37:00,63,413.37,2,2,3,223,At Risk,0,Monitor
12782,5,2330.92,2011-12-05 09:16:00,4,466.184,4,3,4,434,Loyal Customers,0,Low Priority
12783,6,2225.91,2011-12-07 15:56:00,1,370.98499999999996,4,4,4,444,Champions,0,Protect
12784,2,574.42,2011-11-30 15:38:00,8,287.21,4,2,2,422,Others,0,Low Priority
12785,1,311.95,2010-12-10 13:48:00,363,311.95,1,1,2,112,At Risk,1,Urgent Recovery
12787,3,463.65999999999997,2011-11-30 08:44:00,9,154.5533333333333,4,3,2,432,Loyal Customers,0,Low Priority
12789,1,91.85,2011-10-05 13:34:00,64,91.85,2,1,1,211,At Risk,0,Monitor
12790,1,324.92,2011-05-31 14:14:00,191,324.92,1,1,2,112,At Risk,1,Urgent Recovery
12791,1,192.60000000000002,2010-12-01 11:27:00,373,192.60000000000002,1,1,1,111,At Risk,1,Urgent Recovery
12792,1,400.53999999999996,2011-03-28 11:36:00,256,400.53999999999996,1,1,2,112,At Risk,1,Urgent Recovery
12793,2,545.48,2011-01-09 12:12:00,334,272.74,1,2,2,122,At Risk,1,Urgent Recovery
12794,2,860.41,2011-10-17 14:54:00,52,430.205,2,2,3,223,At Risk,0,Monitor
12795,1,430.48,2011-11-21 10:27:00,18,430.48,3,1,2,312,Others,0,Low Priority
12797,1,254.03,2010-12-09 10:55:00,365,254.03,1,1,1,111,At Risk,1,Urgent Recovery
12798,3,6977.04,2011-11-29 15:52:00,9,2325.68,4,3,4,434,Loyal Customers,0,Low Priority
12802,1,427.58,2011-06-06 09:36:00,186,427.58,1,1,2,112,At Risk,1,Urgent Recovery
12808,3,483.65000000000003,2011-11-03 10:05:00,36,161.21666666666667,3,3,2,332,Loyal Customers,0,Low Priority
12809,1,489.31,2011-06-15 10:51:00,177,489.31,1,1,2,112,At Risk,1,Urgent Recovery
12811,3,514.85,2011-03-24 09:42:00,260,171.61666666666667,1,3,2,132,Loyal Customers,1,Re-engage High Value
12812,1,229.64000000000001,2011-10-26 09:54:00,44,229.64000000000001,3,1,1,311,Others,0,Low Priority
12814,1,125.92,2011-08-30 12:11:00,101,125.92,2,1,1,211,At Risk,1,Urgent Recovery
12815,2,1063.46,2011-07-15 10:21:00,147,531.73,1,2,3,123,At Risk,1,Urgent Recovery
12816,2,572.2,2011-09-05 12:41:00,95,286.1,2,2,2,222,At Risk,1,Urgent Recovery
12817,1,166.04,2011-03-03 16:28:00,280,166.04,1,1,1,111,At Risk,1,Urgent Recovery
12818,1,1542.08,2011-03-23 12:06:00,261,1542.08,1,1,3,113,At Risk,1,Urgent Recovery
12820,4,942.34,2011-12-06 15:12:00,2,235.585,4,3,3,433,Loyal Customers,0,Low Priority
12821,1,92.72,2011-05-09 15:51:00,213,92.72,1,1,1,111,At Risk,1,Urgent Recovery
12822,2,948.88,2011-09-30 10:04:00,70,474.44,2,2,3,223,At Risk,0,Monitor
12823,5,1759.5,2011-09-26 07:35:00,74,351.9,2,3,4,234,Loyal Customers,0,Low Priority
12824,1,397.12,2011-10-11 12:49:00,59,397.12,2,1,2,212,At Risk,0,Monitor
12826,7,1474.72,2011-12-07 10:25:00,2,210.67428571428573,4,4,3,443,Champions,0,Protect
12827,3,430.15,2011-12-04 12:17:00,5,143.38333333333333,4,3,2,432,Loyal Customers,0,Low Priority
12828,6,1018.71,2011-12-07 08:45:00,2,169.785,4,4,3,443,Champions,0,Protect
12829,2,293.0,2011-01-07 11:13:00,336,146.5,1,2,1,121,At Risk,1,Urgent Recovery
12830,6,6814.64,2011-11-02 11:54:00,37,1135.7733333333333,3,4,4,344,Loyal Customers,0,Low Priority
12831,1,215.05,2011-03-22 13:02:00,261,215.05,1,1,1,111,At Risk,1,Urgent Recovery
12832,2,383.03000000000003,2011-11-07 13:30:00,31,191.51500000000001,3,2,2,322,Others,0,Low Priority
12833,1,417.38,2011-07-17 13:46:00,144,417.38,1,1,2,112,At Risk,1,Urgent Recovery
12834,1,312.38,2011-03-02 09:49:00,282,312.38,1,1,2,112,At Risk,1,Urgent Recovery
12836,4,2612.86,2011-10-11 15:10:00,58,653.215,2,3,4,234,Loyal Customers,0,Low Priority
12837,1,134.1,2011-06-19 16:07:00,172,134.1,1,1,1,111,At Risk,1,Urgent Recovery
12838,2,683.1300000000001,2011-11-06 12:20:00,33,341.56500000000005,3,2,3,323,Others,0,Low Priority
12839,14,5591.42,2011-12-07 12:33:00,2,399.38714285714286,4,4,4,444,Champions,0,Protect
12840,4,2726.77,2011-07-19 09:29:00,143,681.6925,1,3,4,134,Loyal Customers,1,Re-engage High Value
12841,25,4022.35,2011-12-05 11:13:00,4,160.894,4,4,4,444,Champions,0,Protect
12842,2,1118.99,2011-09-30 15:33:00,69,559.495,2,2,3,223,At Risk,0,Monitor
12843,8,1702.26,2011-10-05 12:09:00,65,212.7825,2,4,4,244,Loyal Customers,0,Low Priority
12844,2,325.96000000000004,2011-11-10 13:31:00,28,162.98000000000002,3,2,2,322,Others,0,Low Priority
12845,4,354.09,2011-03-17 13:34:00,266,88.5225,1,3,2,132,Loyal Customers,1,Re-engage High Value
12847,1,871.54,2011-11-17 13:16:00,21,871.54,3,1,3,313,Others,0,Low Priority
12849,2,1050.8899999999999,2011-11-08 13:41:00,30,525.4449999999999,3,2,3,323,Others,0,Low Priority
12851,1,135.18,2011-09-04 12:41:00,96,135.18,2,1,1,211,At Risk,1,Urgent Recovery
12852,1,311.55,2011-02-18 08:47:00,294,311.55,1,1,2,112,At Risk,1,Urgent Recovery
12853,6,1957.1,2011-07-28 11:29:00,134,326.18333333333334,2,4,4,244,Loyal Customers,1,Re-engage High Value
12854,3,1324.5,2011-09-22 12:15:00,78,441.5,2,3,3,233,Loyal Customers,0,Low Priority
12855,1,38.1,2010-12-02 09:37:00,372,38.1,1,1,1,111,At Risk,1,Urgent Recovery
12856,6,2179.93,2011-12-02 10:52:00,7,363.32166666666666,4,4,4,444,Champions,0,Protect
12857,2,1106.4,2011-05-13 10:20:00,210,553.2,1,2,3,123,At Risk,1,Urgent Recovery
12863,1,521.2,2011-10-18 14:15:00,51,521.2,2,1,2,212,At Risk,0,Monitor
12864,1,147.12,2011-07-24 13:03:00,137,147.12,2,1,1,211,At Risk,1,Urgent Recovery
12865,2,1568.23,2011-11-13 14:31:00,25,784.115,3,2,3,323,Others,0,Low Priority
12866,1,559.12,2011-03-01 14:11:00,282,559.12,1,1,2,112,At Risk,1,Urgent Recovery
12867,7,4036.8199999999997,2011-11-13 15:30:00,25,576.6885714285714,3,4,4,344,Loyal Customers,0,Low Priority
12868,6,1607.0600000000002,2011-06-07 10:42:00,185,267.84333333333336,1,4,3,143,Loyal Customers,1,Re-engage High Value
12871,2,380.64,2011-09-16 15:07:00,83,190.32,2,2,2,222,At Risk,0,Monitor
12872,2,599.97,2011-01-17 10:52:00,326,299.985,1,2,2,122,At Risk,1,Urgent Recovery
12873,1,374.0,2011-03-02 14:58:00,281,374.0,1,1,2,112,At Risk,1,Urgent Recovery
12875,2,343.2300000000001,2011-07-19 15:30:00,142,171.61500000000004,1,2,2,122,At Risk,1,Urgent Recovery
12876,2,2218.02,2011-10-13 12:26:00,57,1109.01,2,2,4,224,At Risk,0,Monitor
12877,12,1535.77,2011-12-06 10:30:00,3,127.98083333333334,4,4,3,443,Champions,0,Protect
12878,2,854.99,2011-04-17 13:07:00,235,427.495,1,2,3,123,At Risk,1,Urgent Recovery
12879,3,573.22,2011-10-26 12:24:00,44,191.07333333333335,3,3,2,332,Loyal Customers,0,Low Priority
12881,1,298.0,2011-03-09 11:44:00,275,298.0,1,1,1,111,At Risk,1,Urgent Recovery
12882,2,1463.04,2011-11-30 16:18:00,8,731.52,4,2,3,423,Others,0,Low Priority
12883,4,703.47,2011-11-15 09:32:00,24,175.8675,3,3,3,333,Loyal Customers,0,Low Priority
12884,1,309.05,2011-09-12 13:10:00,87,309.05,2,1,2,212,At Risk,0,Monitor
12885,3,1175.22,2011-10-07 13:40:00,62,391.74,2,3,3,233,Loyal Customers,0,Low Priority
12886,2,1378.4,2011-10-03 10:09:00,67,689.2,2,2,3,223,At Risk,0,Monitor
12888,2,354.12,2011-05-09 16:02:00,213,177.06,1,2,2,122,At Risk,1,Urgent Recovery
12890,1,380.46999999999997,2011-11-15 17:26:00,23,380.46999999999997,3,1,2,312,Others,0,Low Priority
12891,3,331.0,2011-06-07 12:31:00,185,110.33333333333333,1,3,2,132,Loyal Customers,1,Re-engage High Value
12893,1,188.14,2011-11-09 12:34:00,30,188.14,3,1,1,311,Others,0,Low Priority
12895,2,372.8,2011-10-28 13:51:00,41,186.4,3,2,2,322,Others,0,Low Priority
12897,2,216.5,2011-05-19 12:13:00,204,108.25,1,2,1,121,At Risk,1,Urgent Recovery
12901,28,17654.54,2011-12-01 10:07:00,8,630.5192857142857,4,4,4,444,Champions,0,Protect
12902,1,138.68,2011-03-20 12:06:00,264,138.68,1,1,1,111,At Risk,1,Urgent Recovery
12904,2,509.58,2011-11-21 14:34:00,17,254.79,4,2,2,422,Others,0,Low Priority
12906,5,2919.81,2011-11-28 09:55:00,11,583.962,4,3,4,434,Loyal Customers,0,Low Priority
12908,2,750.0,2011-06-16 15:39:00,175,375.0,1,2,3,123,At Risk,1,Urgent Recovery
12909,5,2178.67,2011-10-31 12:43:00,39,435.73400000000004,3,3,4,334,Loyal Customers,0,Low Priority
12910,8,3075.04,2011-11-16 14:28:00,22,384.38,3,4,4,344,Loyal Customers,0,Low Priority
12912,5,1662.3,2011-12-07 08:55:00,2,332.46,4,3,4,434,Loyal Customers,0,Low Priority
12913,5,2483.63,2011-12-05 12:11:00,4,496.726,4,4,4,444,Champions,0,Protect
12915,2,363.65,2011-07-14 11:34:00,148,181.825,1,2,2,122,At Risk,1,Urgent Recovery
12916,4,3006.15,2011-07-24 10:35:00,138,751.5375,2,3,4,234,Loyal Customers,1,Re-engage High Value
12917,1,594.0,2011-08-03 16:42:00,127,594.0,2,1,2,212,At Risk,1,Urgent Recovery
12919,6,1335.19,2011-12-01 13:47:00,7,222.53166666666667,4,4,3,443,Champions,0,Protect
12920,1,164.23,2011-11-22 15:05:00,16,164.23,4,1,1,411,Others,0,Low Priority
12921,37,16587.09,2011-11-30 16:22:00,8,448.29972972972973,4,4,4,444,Champions,0,Protect
12922,1,405.38,2011-07-01 15:35:00,160,405.38,1,1,2,112,At Risk,1,Urgent Recovery
12923,1,176.97,2011-10-06 16:20:00,63,176.97,2,1,1,211,At Risk,0,Monitor
12924,4,933.7,2011-09-12 13:55:00,87,233.425,2,3,3,233,Loyal Customers,0,Low Priority
12925,2,694.05,2011-12-05 11:11:00,4,347.025,4,2,3,423,Others,0,Low Priority
12928,5,2062.7,2011-11-04 14:24:00,34,412.53999999999996,3,4,4,344,Loyal Customers,0,Low Priority
12929,1,117.85,2011-02-01 12:08:00,311,117.85,1,1,1,111,At Risk,1,Urgent Recovery
12930,2,415.8,2011-09-22 15:18:00,77,207.9,2,2,2,222,At Risk,0,Monitor
12931,15,42055.96,2011-11-18 12:39:00,21,2803.730666666667,3,4,4,344,Loyal Customers,0,Low Priority
12933,3,607.53,2011-11-15 16:38:00,23,202.51,3,3,2,332,Loyal Customers,0,Low Priority
12935,7,2160.7,2011-12-07 17:25:00,1,308.6714285714285,4,4,4,444,Champions,0,Protect
12936,4,1063.9,2011-11-22 17:32:00,16,265.975,4,3,3,433,Loyal Customers,0,Low Priority
12937,4,1504.27,2011-11-24 15:05:00,14,376.0675,4,3,3,433,Loyal Customers,0,Low Priority
12938,1,114.14,2011-11-14 11:21:00,25,114.14,3,1,1,311,Others,0,Low Priority
12939,8,11581.8,2011-10-06 14:33:00,63,1447.725,2,4,4,244,Loyal Customers,0,Low Priority
12940,2,913.54,2011-10-16 12:09:00,54,456.77,2,2,3,223,At Risk,0,Monitor
12942,3,683.9,2011-07-31 14:39:00,130,227.96666666666667,2,3,3,233,Loyal Customers,1,Re-engage High Value
12944,2,604.51,2011-11-04 11:04:00,35,302.255,3,2,2,322,Others,0,Low Priority
12945,1,462.95,2011-02-24 14:15:00,287,462.95,1,1,2,112,At Risk,1,Urgent Recovery
12947,6,1603.99,2011-07-19 10:06:00,143,267.33166666666665,1,4,3,143,Loyal Customers,1,Re-engage High Value
12948,7,2064.95,2011-11-23 17:10:00,15,294.99285714285713,4,4,4,444,Champions,0,Protect
12949,8,4167.22,2011-11-09 11:25:00,30,520.9025,3,4,4,344,Loyal Customers,0,Low Priority
12950,3,1843.0,2011-12-07 13:17:00,1,614.3333333333334,4,3,4,434,Loyal Customers,0,Low Priority
12951,6,1064.0700000000002,2011-12-01 12:14:00,8,177.34500000000003,4,4,3,443,Champions,0,Protect
12952,4,1387.79,2011-12-04 10:35:00,5,346.9475,4,3,3,433,Loyal Customers,0,Low Priority
12953,1,329.85,2011-11-30 09:24:00,9,329.85,4,1,2,412,Others,0,Low Priority
12955,11,4757.16,2011-12-08 16:29:00,0,432.4690909090909,4,4,4,444,Champions,0,Protect
12956,1,108.07,2011-02-06 16:08:00,305,108.07,1,1,1,111,At Risk,1,Urgent Recovery
12957,8,4017.54,2011-11-30 09:53:00,9,502.1925,4,4,4,444,Champions,0,Protect
12962,2,266.39000000000004,2011-12-02 15:55:00,6,133.19500000000002,4,2,1,421,Others,0,Low Priority
12963,8,1856.63,2011-12-01 12:55:00,7,232.07875,4,4,4,444,Champions,0,Protect
12965,1,771.91,2011-09-11 15:31:00,88,771.91,2,1,3,213,At Risk,0,Monitor
12966,1,160.18,2011-11-30 12:38:00,9,160.18,4,1,1,411,Others,0,Low Priority
12967,2,1660.9,2010-12-16 19:10:00,357,830.45,1,2,3,123,At Risk,1,Urgent Recovery
12968,1,135.95,2011-08-19 15:44:00,111,135.95,2,1,1,211,At Risk,1,Urgent Recovery
12970,4,452.24,2011-12-02 14:30:00,6,113.06,4,3,2,432,Loyal Customers,0,Low Priority
12971,86,11189.91,2011-12-06 12:20:00,3,130.11523255813952,4,4,4,444,Champions,0,Protect
12974,1,144.8,2011-05-26 09:33:00,197,144.8,1,1,1,111,At Risk,1,Urgent Recovery
12976,1,738.6,2011-05-12 09:55:00,211,738.6,1,1,3,113,At Risk,1,Urgent Recovery
12977,1,39.239999999999995,2011-07-06 16:40:00,155,39.239999999999995,1,1,1,111,At Risk,1,Urgent Recovery
12980,9,7374.900000000001,2011-07-05 09:34:00,157,819.4333333333334,1,4,4,144,Loyal Customers,1,Re-engage High Value
12981,2,372.22,2011-11-10 12:00:00,29,186.11,3,2,2,322,Others,0,Low Priority
12982,1,390.54,2011-04-11 11:51:00,242,390.54,1,1,2,112,At Risk,1,Urgent Recovery
12984,1,97.5,2011-11-21 12:37:00,18,97.5,3,1,1,311,Others,0,Low Priority
12985,2,1239.38,2011-12-09 10:46:00,0,619.69,4,2,3,423,Others,0,Low Priority
12987,2,558.7,2011-09-27 12:03:00,73,279.35,2,2,2,222,At Risk,0,Monitor
12988,1,535.32,2011-02-20 14:31:00,291,535.32,1,1,2,112,At Risk,1,Urgent Recovery
12989,15,6924.11,2011-12-06 15:28:00,2,461.6073333333333,4,4,4,444,Champions,0,Protect
12990,3,409.5,2011-11-08 13:01:00,30,136.5,3,3,2,332,Loyal Customers,0,Low Priority
12991,2,503.76,2011-11-16 15:34:00,22,251.88,3,2,2,322,Others,0,Low Priority
12993,4,414.76,2011-11-16 15:49:00,22,103.69,3,3,2,332,Loyal Customers,0,Low Priority
12994,3,974.4200000000001,2011-12-05 15:43:00,3,324.8066666666667,4,3,3,433,Loyal Customers,0,Low Priority
12995,1,211.32,2011-09-15 15:44:00,84,211.32,2,1,1,211,At Risk,0,Monitor
12997,4,1226.89,2011-11-17 15:47:00,21,306.7225,3,3,3,333,Loyal Customers,0,Low Priority
12999,3,455.88,2011-05-27 13:24:00,195,151.96,1,3,2,132,Loyal Customers,1,Re-engage High Value
13000,3,534.85,2011-08-25 10:43:00,106,178.28333333333333,2,3,2,232,Loyal Customers,1,Re-engage High Value
13001,13,9818.82,2011-12-05 14:51:00,3,755.2938461538462,4,4,4,444,Champions,0,Protect
13002,1,120.94999999999999,2011-01-25 15:18:00,317,120.94999999999999,1,1,1,111,At Risk,1,Urgent Recovery
13003,3,149.05,2011-08-26 10:50:00,105,49.68333333333334,2,3,1,231,Loyal Customers,1,Re-engage High Value
13004,18,5655.91,2011-11-28 11:27:00,11,314.21722222222223,4,4,4,444,Champions,0,Protect
13005,2,513.7,2011-06-19 10:53:00,173,256.85,1,2,2,122,At Risk,1,Urgent Recovery
13006,1,81.57,2011-10-14 13:49:00,55,81.57,2,1,1,211,At Risk,0,Monitor
13008,1,229.46999999999997,2011-01-20 14:24:00,322,229.46999999999997,1,1,1,111,At Risk,1,Urgent Recovery
